Name;WMC;DIT;NOCC;CBO;RFC;LCOM;WMC*;NOM;MPC;DAC;SIZE1;SIZE2;DSC;NOH;ANA;DAM;DCC;CAMC;MOA;MFA;NOP;CIS;NOM;Reusability;Flexibility;Understandability;Functionality;Extendibility;Effectiveness;FanIn
teammates.ui.request.FeedbackResponseCommentCreateRequest;0.0;2;0;1.0;0.0;-1.0;-1000;0.0;0;0;0;0;1.0;0;1.0;-1000;1.0;-1000;0.0;1.0;0.0;0.0;0.0;0.25;-0.25;-1.32;0.1;1.0;0.2;0
teammates.ui.request.InstructorCreateRequest;7.0;2;0;5.0;16.0;13.0;1.0;7.0;5;0;31;13;1.0;0;1.0;1.0;3.0;-1000;1.0;0.65;0.0;7.0;7.0;3.75;0.75;-2.97;1.64;0.824999988079071;0.7299999952316285;2
teammates.ui.request.FeedbackSessionUpdateRequest;0.0;2;0;1.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;1.0;-1000;1.0;-1000;0.0;1.0;0.0;0.0;0.0;0.25;-0.25;-1.32;0.1;1.0;0.2;0
teammates.ui.request.FeedbackSessionCreateRequest;7.0;2;0;4.0;17.0;3.0;0.875;7.0;5;0;30;10;1.0;0;1.0;1.0;3.0;0.42857142857142855;0.0;0.82051283;0.0;7.0;7.0;4.107142857142858;0.25;-2.4985714285714287;1.8114285714285714;0.910256415605545;0.5641025662422181;1
teammates.ui.request.FeedbackResponsesRequest;7.0;2;0;4.0;20.0;11.0;0.800000011920929;7.0;7;0;14;5;2.0;0;1.0;1.0;3.0;0.25;0.0;0.7647059;0.0;7.0;7.0;4.5625;0.25;-2.8875;2.0100000000000002;0.8823529481887817;0.5529411792755128;1
teammates.ui.request.StudentProfileUpdateRequest;15.0;2;0;2.0;30.0;91.0;0.9375;15.0;0;0;53;22;1.0;0;1.0;1.0;1.0;0.4666666666666667;0.0;0.4642857;0.0;15.0;15.0;8.116666666666667;0.25;-5.126;3.576;0.7321428507566452;0.4928571403026581;1
teammates.ui.request.StudentUpdateRequest;7.0;2;0;3.0;16.0;21.0;1.0;7.0;7;0;33;13;1.0;0;1.0;1.0;2.0;-1000;0.0;0.65;0.0;7.0;7.0;3.75;0.25;-2.97;1.64;0.824999988079071;0.5299999952316284;1
teammates.ui.request.InvalidHttpRequestBodyException;0.0;1;0;45.0;0.0;-1.0;-1000;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;45
teammates.ui.request.AccountCreateRequest;7.0;2;0;5.0;23.0;19.0;1.25;7.0;18;0;46;10;1.0;0;1.0;1.0;4.0;0.42857142857142855;0.0;0.65;0.0;7.0;7.0;4.107142857142858;0.25;-2.4985714285714287;1.8114285714285714;0.824999988079071;0.5299999952316284;1
teammates.ui.request.SendEmailRequest;2.0;2;0;4.0;10.0;0.0;1.0;2.0;11;1;13;3;1.0;0;1.0;1.0;3.0;-1000;1.0;0.8666667;0.0;2.0;2.0;1.25;0.75;-1.32;0.54;0.9333333373069763;0.7733333349227907;1
teammates.ui.request.CourseArchiveRequest;3.0;2;0;2.0;6.0;1.0;0.75;3.0;0;0;11;4;1.0;0;1.0;1.0;1.0;0.3333333333333333;0.0;0.8125;0.0;3.0;3.0;2.083333333333333;0.25;-1.21;0.92;0.90625;0.5625;1
teammates.ui.request.FeedbackSessionRemindRequest;5.0;2;0;4.0;11.0;4.0;1.0;5.0;4;0;23;9;1.0;0;1.0;1.0;2.0;-1000;0.0;0.7222222;0.0;5.0;5.0;2.75;0.25;-2.31;1.2000000000000002;0.8611111044883728;0.5444444417953491;2
teammates.ui.constants.ResourceEndpoints;1.0;0;0;0.0;2.0;0.0;1.0;1.0;0;0;5;2;1.0;0;0.0;1.0;0.0;-1000;0.0;0.0;0.0;1.0;1.0;0.75;0.25;-0.66;0.32;0.0;0.2;0
teammates.ui.constants.QuestionTypeStructures;3.0;0;0;2.0;11.0;3.0;1.0;3.0;6;0;17;4;1.0;0;0.0;1.0;2.0;-1000;0.0;0.0;0.0;1.0;3.0;0.75;0.25;-1.32;0.32;0.0;0.2;0
teammates.ui.constants.ApiConst;1.0;0;0;0.0;2.0;0.0;1.0;1.0;0;0;5;2;1.0;0;0.0;1.0;0.0;-1000;0.0;0.0;0.0;1.0;1.0;0.75;0.25;-0.66;0.32;0.0;0.2;0
teammates.ui.constants.DefaultInstructorPermissions;2.0;0;0;2.0;5.0;1.0;1.0;2.0;1;0;7;3;1.0;0;0.0;1.0;2.0;0.5;0.0;0.0;0.0;1.0;2.0;1.125;0.25;-0.49500000000000005;0.5;0.0;0.2;0
teammates.ui.output.CourseData;11.0;2;0;4.0;24.0;49.0;1.0;11.0;2;1;41;18;1.0;0;1.0;1.0;2.0;0.13636363636363635;1.0;0.5416667;0.0;11.0;11.0;6.034090909090909;0.75;-3.9150000000000005;2.6563636363636367;0.7708333432674408;0.7083333373069765;2
teammates.ui.output.AuthInfo;7.0;2;0;2.0;14.0;21.0;1.0;7.0;0;1;28;14;1.0;0;1.0;1.0;2.0;-1000;1.0;0.65;0.0;7.0;7.0;3.75;0.75;-2.97;1.64;0.824999988079071;0.7299999952316285;0
teammates.ui.output.FeedbackSessionPublishStatus;0.0;0;0;1.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;1
teammates.ui.output.RegkeyValidityData;3.0;2;0;1.0;6.0;3.0;1.0;3.0;0;0;12;6;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8125;0.0;3.0;3.0;1.75;0.25;-1.6500000000000001;0.76;0.90625;0.5625;0
teammates.ui.output.StudentProfileData;8.0;2;0;3.0;16.0;28.0;1.0;8.0;0;0;32;15;1.0;0;1.0;1.0;2.0;-1000;1.0;0.61904764;0.0;8.0;8.0;4.25;0.75;-3.3000000000000003;1.86;0.8095238208770752;0.7238095283508301;1
teammates.ui.output.InstructorPrivilegeData;1.0;2;0;2.0;2.0;0.0;1.0;1.0;0;1;4;2;1.0;0;1.0;1.0;2.0;-1000;1.0;0.9285714;0.0;1.0;1.0;0.75;0.75;-0.99;0.32;0.9642857015132904;0.7857142806053162;0
teammates.ui.output.SessionResultsData;54.0;3;0;19.0;168.0;1201.0;3.200000047683716;54.0;180;0;303;12;4.0;0;1.0;0.5;18.0;0.2714285714285714;0.0;0.5652174;0.0;25.0;54.0;14.567857142857143;0.125;-19.21542857142857;6.412571428571429;0.782608687877655;0.41304347515106205;1
teammates.ui.output.ApiOutput;2.0;1;39;40.0;4.0;0.0;0.6666666865348816;2.0;0;0;7;3;1.0;1;0.0;1.0;0.0;0.5;0.0;0.0;0.0;2.0;2.0;1.625;0.25;-0.49500000000000005;0.94;0.0;0.2;40
teammates.ui.output.GeneralLogsData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.ActionClasses;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.InstructorsData;2.0;2;0;3.0;4.0;0.0;1.0;2.0;0;0;7;3;1.0;0;1.0;1.0;1.0;0.5;0.0;0.8666667;0.0;2.0;2.0;1.625;0.25;-0.825;0.72;0.9333333373069763;0.5733333349227906;2
teammates.ui.output.FeedbackQuestionData;16.0;2;0;12.0;43.0;116.0;1.5625;16.0;13;1;88;29;1.0;0;1.0;1.0;8.0;0.0625;5.0;0.44827586;0.0;15.0;16.0;8.015625;2.75;-5.589375;3.5275;0.724137932062149;1.4896551728248595;4
teammates.ui.output.FeedbackQuestionRecipientData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.NumberOfEntitiesToGiveFeedbackToSetting;0.0;0;0;2.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;2
teammates.ui.output.FeedbackSessionData;34.0;2;0;11.0;79.0;537.0;1.0;34.0;11;1;131;54;1.0;0;1.0;1.0;6.0;0.05042016806722689;5.0;0.27659574;0.0;34.0;34.0;17.51260504201681;2.75;-11.533361344537816;7.706050420168068;0.6382978707551956;1.4553191483020782;5
teammates.ui.output.CoursesData;1.0;2;0;2.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;1
teammates.ui.output.OngoingSession;8.0;1;0;1.0;24.0;28.0;1.625;8.0;12;0;49;15;1.0;0;0.0;1.0;1.0;0.125;0.0;0.0;0.0;7.0;8.0;4.03125;0.25;-2.5987500000000003;1.775;0.0;0.2;0
teammates.ui.output.FeedbackSessionLogData;2.0;1;0;1.0;4.0;1.0;1.0;2.0;0;1;8;4;1.0;0;0.0;1.0;1.0;-1000;1.0;0.0;0.0;2.0;2.0;1.25;0.75;-0.99;0.54;0.0;0.4;0
teammates.ui.output.CommentVisibilityType;0.0;0;0;0.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;0
teammates.ui.output.FeedbackResponseCommentData;11.0;2;2;4.0;26.0;53.0;1.6363636255264282;11.0;4;0;62;20;1.0;0;1.0;0.7777778;1.0;0.09090909090909091;0.0;0.5416667;0.0;10.0;11.0;5.5227272727272725;0.1944444477558136;-4.003333328962326;2.430909090909091;0.7708333432674408;0.4638888955116272;3
teammates.ui.output.NationalitiesData;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.JoinState;0.0;0;0;2.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;2
teammates.ui.output.SessionResultsData.ResponseOutput;30.0;1;0;6.0;61.0;225.0;1.0;30.0;1;1;63;29;2.0;0;0.0;1.0;4.0;-1000;2.0;0.0;0.0;14.0;30.0;7.75;1.25;-10.56;3.4;0.0;0.6000000000000001;2
teammates.ui.output.MessageOutput;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.OngoingSessionsData;12.0;2;0;1.0;24.0;54.0;0.9230769276618958;12.0;0;0;42;18;1.0;0;1.0;1.0;1.0;0.16666666666666666;0.0;0.52;0.0;12.0;12.0;6.541666666666667;0.25;-4.234999999999999;2.8800000000000003;0.7599999904632568;0.5039999961853028;0
teammates.ui.output.RegenerateKeyData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.FeedbackResponseData;6.0;2;0;4.0;12.0;13.0;1.0;6.0;0;2;23;11;1.0;0;1.0;1.0;3.0;0.16666666666666666;2.0;0.68421054;0.0;6.0;6.0;3.5416666666666665;1.25;-2.255;1.56;0.8421052694320679;0.9368421077728272;1
teammates.ui.output.AccountData;6.0;2;0;1.0;12.0;15.0;1.0;6.0;0;0;24;12;1.0;0;1.0;1.0;1.0;-1000;0.0;0.68421054;0.0;6.0;6.0;3.25;0.25;-2.64;1.4200000000000002;0.8421052694320679;0.5368421077728271;0
teammates.ui.output.FeedbackSessionLogsData;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.InstructorPermissionRole;2.0;0;0;2.0;4.0;1.0;4.0;2.0;0;0;20;3;1.0;0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;2.0;2.0;1.625;0.25;-0.49500000000000005;0.72;0.0;0.2;2
teammates.ui.output.FeedbackSessionsData;1.0;2;0;2.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;1
teammates.ui.output.SessionLinksRecoveryResponseData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.FeedbackResponsesData;2.0;2;0;2.0;4.0;0.0;1.0;2.0;0;0;7;3;1.0;0;1.0;1.0;1.0;0.5;0.0;0.8666667;0.0;2.0;2.0;1.625;0.25;-0.825;0.72;0.9333333373069763;0.5733333349227906;1
teammates.ui.output.TimeZonesData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.FeedbackSessionSubmissionStatus;0.0;0;0;1.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;1
teammates.ui.output.FeedbackSessionLogEntryData;3.0;1;0;2.0;6.0;3.0;1.0;3.0;0;1;12;6;1.0;0;0.0;1.0;2.0;-1000;2.0;0.0;0.0;3.0;3.0;1.75;1.25;-1.32;0.76;0.0;0.6000000000000001;0
teammates.ui.output.EnrollStudentsData.EnrollErrorResults;4.0;1;0;0.0;8.0;2.0;1.0;4.0;0;0;14;6;1.0;0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;4.0;4.0;2.625;0.25;-1.155;1.16;0.0;0.2;0
teammates.ui.output.SessionResultsData.ResponseOutput.Builder;15.0;1;0;6.0;31.0;0.0;1.0;15.0;1;0;60;16;1.0;0;0.0;1.0;4.0;0.18666666666666668;1.0;0.0;0.0;0.0;15.0;0.5466666666666666;0.75;-4.8884;0.2424;0.0;0.4;2
teammates.ui.output.FeedbackSessionStatsData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.InstructorData;18.0;2;0;7.0;39.0;127.0;1.0;18.0;3;0;66;28;1.0;0;1.0;1.0;3.0;0.1111111111111111;2.0;0.41935483;0.0;18.0;18.0;9.527777777777779;1.25;-6.233333333333333;4.193333333333333;0.7096774131059647;0.883870965242386;4
teammates.ui.output.SessionResultsData.QuestionOutput;6.0;1;0;1.0;12.0;15.0;1.0;6.0;0;1;24;12;1.0;0;0.0;1.0;1.0;-1000;1.0;0.0;0.0;6.0;6.0;3.25;0.75;-2.31;1.4200000000000002;0.0;0.4;0
teammates.ui.output.FeedbackQuestionRecipientsData;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.JoinStatus;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.SessionVisibleSetting;0.0;0;0;2.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;2
teammates.ui.output.FeedbackSessionSubmittedGiverSet;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.ResponseVisibleSetting;0.0;0;0;2.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;2
teammates.ui.output.EmailData;3.0;2;0;1.0;6.0;3.0;1.0;3.0;0;0;12;6;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8125;0.0;3.0;3.0;1.75;0.25;-1.6500000000000001;0.76;0.90625;0.5625;0
teammates.ui.output.FeedbackQuestionsData;2.0;2;0;3.0;7.0;0.0;1.0;2.0;3;0;9;3;1.0;0;1.0;1.0;2.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;1
teammates.ui.output.SessionResultsData.CommentOutput.Builder;5.0;1;0;3.0;10.0;0.0;1.0;5.0;0;0;20;6;1.0;0;0.0;1.0;1.0;0.8;1.0;0.0;0.0;0.0;5.0;0.7;0.75;-1.3860000000000001;0.316;0.0;0.4;2
teammates.ui.output.SessionResultsData.CommentOutput;8.0;1;0;7.0;16.0;8.0;1.0;8.0;0;0;13;5;2.0;0;1.0;1.0;3.0;0.3333333333333333;0.0;0.88461536;0.0;2.0;8.0;2.083333333333333;0.25;-3.1900000000000004;0.9199999999999999;0.9423076808452606;0.5769230723381042;4
teammates.ui.output.CourseArchiveData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.ui.output.EnrollStudentsData;8.0;1;0;2.0;16.0;20.0;1.0;8.0;0;1;14;6;2.0;0;1.0;1.0;2.0;0.25;1.0;0.7647059;0.0;8.0;8.0;5.0625;0.75;-3.2175000000000002;2.23;0.8823529481887817;0.7529411792755127;0
teammates.ui.output.CourseSectionNamesData;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.StudentsData;2.0;2;0;4.0;4.0;0.0;1.0;2.0;0;0;7;3;1.0;0;1.0;1.0;1.0;0.5;0.0;0.8666667;0.0;2.0;2.0;1.625;0.25;-0.825;0.72;0.9333333373069763;0.5733333349227906;3
teammates.ui.output.StudentData;17.0;2;0;5.0;39.0;114.0;1.0;17.0;5;0;64;27;1.0;0;1.0;1.0;2.0;0.17647058823529413;1.0;0.43333334;0.0;17.0;17.0;9.044117647058824;0.75;-5.881764705882353;3.9811764705882355;0.7166666686534882;0.6866666674613954;3
teammates.ui.output.JoinLinkData;1.0;2;0;1.0;2.0;0.0;1.0;1.0;0;0;4;2;1.0;0;1.0;1.0;1.0;-1000;0.0;0.9285714;0.0;1.0;1.0;0.75;0.25;-0.99;0.32;0.9642857015132904;0.5857142806053162;0
teammates.ui.output.FeedbackVisibilityType;0.0;0;0;0.0;0.0;-1.0;0.0;0.0;0;0;0;0;1.0;0;0.0;-1000;0.0;-1000;0.0;0.0;0.0;0.0;0.0;0.25;-0.25;-0.99;0.1;0.0;-0.2;0
teammates.ui.output.HasResponsesData;2.0;2;0;1.0;4.0;1.0;1.0;2.0;0;0;8;4;1.0;0;1.0;1.0;1.0;-1000;0.0;0.8666667;0.0;2.0;2.0;1.25;0.25;-1.32;0.54;0.9333333373069763;0.5733333349227906;0
teammates.e2e.cases.InstructorStudentListPageE2ETest;2.0;2;0;12.0;30.0;1.0;0.6666666865348816;2.0;66;0;104;2;1.0;0;1.0;-1000;12.0;-1000;0.0;0.9791667;0.0;1.0;2.0;0.75;-0.25;-1.98;0.32;0.9895833432674408;0.19583333730697633;0
teammates.e2e.cases.FeedbackContributionQuestionE2ETest;5.0;2;0;17.0;49.0;10.0;0.8333333134651184;5.0;80;0;104;5;1.0;0;1.0;-1000;17.0;0.2;0.0;0.9519231;0.0;1.0;5.0;1.05;-0.25;-2.5740000000000003;0.46399999999999997;0.9759615361690521;0.19038461446762087;0
teammates.e2e.cases.InstructorFeedbackSessionsPageE2ETest;5.0;2;0;15.0;95.0;4.0;1.0;5.0;197;0;251;13;1.0;0;1.0;1.0;15.0;0.3;7.0;0.94949496;0.0;2.0;5.0;1.575;3.75;-1.8810000000000002;0.696;0.9747474789619446;1.989898991584778;0
teammates.e2e.cases.SystemErrorEmailReportE2ETest;10.0;2;0;4.0;34.0;45.0;0.9090909361839294;10.0;47;0;110;10;1.0;0;1.0;-1000;4.0;-1000;0.0;0.90384614;0.0;1.0;10.0;0.75;-0.25;-4.62;0.32;0.9519230723381042;0.18076922893524172;0
teammates.e2e.cases.InstructorCourseEditPageE2ETest;2.0;2;0;12.0;51.0;0.0;0.6666666865348816;2.0;88;0;108;4;1.0;0;1.0;0.0;12.0;-1000;2.0;0.9791667;0.0;1.0;2.0;0.75;1.0;-1.6500000000000001;0.32;0.9895833432674408;0.7958333373069764;0
teammates.e2e.cases.AutomatedSessionRemindersE2ETest;8.0;2;0;10.0;33.0;28.0;0.8888888955116272;8.0;35;0;62;8;1.0;0;1.0;-1000;10.0;-1000;0.0;0.92156863;0.0;1.0;8.0;0.75;-0.25;-3.96;0.32;0.9607843160629272;0.1843137264251709;0
teammates.e2e.cases.FeedbackRankRecipientQuestionE2ETest;5.0;2;0;18.0;54.0;10.0;0.8333333134651184;5.0;79;0;102;5;1.0;0;1.0;-1000;18.0;0.2;0.0;0.9519231;0.0;1.0;5.0;1.05;-0.25;-2.5740000000000003;0.46399999999999997;0.9759615361690521;0.19038461446762087;0
teammates.e2e.cases.InstructorFeedbackEditPageE2ETest;4.0;2;0;15.0;79.0;0.0;0.800000011920929;4.0;132;0;162;8;1.0;0;1.0;1.0;15.0;0.25;4.0;0.9591837;0.0;1.0;4.0;1.0625;2.25;-1.5675000000000001;0.47;0.9795918464660645;1.3918367385864259;0
teammates.e2e.cases.FeedbackResultsPageE2ETest;29.0;2;0;12.0;142.0;340.0;1.6333333253860474;29.0;354;1;447;32;1.0;0;1.0;1.0;12.0;0.1853448275862069;2.0;0.7642276;0.0;1.0;29.0;1.0463362068965516;1.25;-9.838836206896552;0.4622413793103448;0.8821138143539429;0.9528455257415772;0
teammates.e2e.cases.StudentHomePageE2ETest;3.0;2;0;6.0;29.0;3.0;1.0;3.0;25;0;37;3;1.0;0;1.0;-1000;6.0;-1000;0.0;0.96907216;0.0;1.0;3.0;0.75;-0.25;-2.31;0.32;0.9845360815525055;0.1938144326210022;0
teammates.e2e.cases.InstructorCourseEnrollPageE2ETest;3.0;2;0;11.0;33.0;3.0;0.75;3.0;52;0;86;3;1.0;0;1.0;-1000;11.0;0.3333333333333333;0.0;0.96907216;0.0;1.0;3.0;1.0833333333333335;-0.25;-1.87;0.48;0.9845360815525055;0.1938144326210022;0
teammates.e2e.cases.AdminSessionsPageE2ETest;3.0;2;0;5.0;34.0;1.0;0.75;3.0;56;0;116;13;1.0;0;1.0;1.0;5.0;0.3333333333333333;3.0;0.96907216;0.0;1.0;3.0;1.0833333333333335;1.75;-1.21;0.48;0.9845360815525055;1.1938144326210023;0
teammates.e2e.cases.InstructorSearchPageE2ETest;2.0;2;0;11.0;29.0;1.0;1.3333333730697632;2.0;54;0;95;2;1.0;0;1.0;-1000;11.0;-1000;0.0;0.9791667;0.0;1.0;2.0;0.75;-0.25;-1.98;0.32;0.9895833432674408;0.19583333730697633;0
teammates.e2e.cases.FeedbackMcqQuestionE2ETest;6.0;2;0;17.0;71.0;15.0;1.0;6.0;90;0;112;6;1.0;0;1.0;-1000;17.0;0.16666666666666666;0.0;0.94285715;0.0;1.0;6.0;1.0416666666666665;-0.25;-2.915;0.45999999999999996;0.9714285731315613;0.18857142925262452;0
teammates.e2e.cases.BaseE2ETestCase;36.0;1;29;62.0;127.0;454.0;1.1142857074737549;36.0;80;2;203;39;1.0;0;1.0;0.33333334;23.0;0.0625;3.0;0.61702126;2.0;2.0;36.0;1.515625;2.58333333581686;-13.069374996721745;1.1075;1.8085106313228607;1.3900709211826325;39
teammates.e2e.cases.InstructorStudentRecordsPageE2ETest;2.0;2;0;7.0;16.0;1.0;0.6666666865348816;2.0;14;0;31;2;1.0;0;1.0;-1000;7.0;-1000;0.0;0.9791667;0.0;1.0;2.0;0.75;-0.25;-1.98;0.32;0.9895833432674408;0.19583333730697633;0
teammates.e2e.cases.AdminSearchPageE2ETest;8.0;2;0;9.0;52.0;28.0;1.3333333730697632;8.0;59;0;133;8;1.0;0;1.0;-1000;9.0;0.375;0.0;0.92156863;0.0;1.0;8.0;1.09375;-0.25;-3.50625;0.485;0.9607843160629272;0.1843137264251709;0
teammates.e2e.cases.InstructorAuditLogsPageE2ETest;2.0;2;0;14.0;42.0;0.0;0.6666666865348816;2.0;59;0;63;7;1.0;0;1.0;1.0;14.0;-1000;5.0;0.9791667;0.0;1.0;2.0;0.75;2.75;-1.32;0.32;0.9895833432674408;1.5958333373069762;0
teammates.e2e.cases.FeedbackConstSumRecipientQuestionE2ETest;5.0;2;0;17.0;52.0;10.0;0.8333333134651184;5.0;79;0;102;5;1.0;0;1.0;-1000;17.0;0.2;0.0;0.9519231;0.0;1.0;5.0;1.05;-0.25;-2.5740000000000003;0.46399999999999997;0.9759615361690521;0.19038461446762087;0
teammates.e2e.cases.InstructorFeedbackReportPageE2ETest;27.0;2;0;15.0;166.0;85.0;1.3571428060531616;27.0;347;1;521;50;1.0;0;1.0;1.0;15.0;0.13468013468013468;8.0;0.7768595;0.0;8.0;27.0;4.533670033670034;4.25;-9.195555555555556;1.9961616161616162;0.8884297609329224;2.155371904373169;0
teammates.e2e.cases.AdminHomePageE2ETest;2.0;2;0;4.0;15.0;1.0;0.6666666865348816;2.0;15;0;38;2;1.0;0;1.0;-1000;4.0;-1000;0.0;0.9791667;0.0;1.0;2.0;0.75;-0.25;-1.98;0.32;0.9895833432674408;0.19583333730697633;0
teammates.e2e.cases.FeedbackRankOptionQuestionE2ETest;5.0;2;0;18.0;56.0;10.0;0.8333333134651184;5.0;82;0;100;5;1.0;0;1.0;-1000;18.0;0.2;0.0;0.9519231;0.0;1.0;5.0;1.05;-0.25;-2.5740000000000003;0.46399999999999997;0.9759615361690521;0.19038461446762087;0
teammates.e2e.cases.FeedbackConstSumOptionQuestionE2ETest;5.0;2;0;17.0;56.0;10.0;0.8333333134651184;5.0;77;0;98;5;1.0;0;1.0;-1000;17.0;0.2;0.0;0.9519231;0.0;1.0;5.0;1.05;-0.25;-2.5740000000000003;0.46399999999999997;0.9759615361690521;0.19038461446762087;0
